"","Abundance","Genus","SampleID"
"1",0.225020763369805,"Akkermansia","SC249433.PC04924.B08"
"2",0.0426822662766764,"Alistipes","SC249433.PC04924.B08"
"3",0.000117358177156682,"Anaerofilum","SC249433.PC04924.B08"
"4",0.000388184739825949,"Anaerofustis","SC249433.PC04924.B08"
"5",0.0012187195320117,"Anaerosporobacter","SC249433.PC04924.B08"
"6",0.00348463510634456,"Anaerotruncus","SC249433.PC04924.B08"
"7",0.236711443325028,"Bacteroides","SC249433.PC04924.B08"
"8",0.0016971797927274,"Bilophila","SC249433.PC04924.B08"
"9",0.109919474235366,"Blautia","SC249433.PC04924.B08"
"10",0.00111941645903297,"Coprococcus","SC249433.PC04924.B08"
"11",0.00935254396417867,"Dorea","SC249433.PC04924.B08"
"12",0.0004062398440039,"Escherichia-Shigella","SC249433.PC04924.B08"
"13",0.000613873542050338,"Faecalibacterium","SC249433.PC04924.B08"
"14",0.000803452135918824,"Flavonifractor","SC249433.PC04924.B08"
"15",0.000135413281334633,"Gordonibacter","SC249433.PC04924.B08"
"16",0.00016249593760156,"Holdemania","SC249433.PC04924.B08"
"17",0.0153378109991695,"Incertae Sedis","SC249433.PC04924.B08"
"18",0.00299714729353988,"Intestinimonas","SC249433.PC04924.B08"
"19",7.22204167118044e-05,"Lactobacillus","SC249433.PC04924.B08"
"20",0.00559708229516484,"Marvinbryantia","SC249433.PC04924.B08"
"21",0.00113747156321092,"Oscillibacter","SC249433.PC04924.B08"
"22",0.000288881666847218,"Oscillospira","SC249433.PC04924.B08"
"23",0.0628046798830029,"other","SC249433.PC04924.B08"
"24",0.00224786047015491,"Parabacteroides","SC249433.PC04924.B08"
"25",0.00111038890694399,"Parasutterella","SC249433.PC04924.B08"
"26",7.22204167118044e-05,"Phascolarctobacterium","SC249433.PC04924.B08"
"27",3.61102083559022e-05,"Prevotella","SC249433.PC04924.B08"
"28",0.0118622034449139,"Pseudobutyrivibrio","SC249433.PC04924.B08"
"29",0.000180551041779511,"Pyramidobacter","SC249433.PC04924.B08"
"30",0.1007203986567,"Ruminococcus","SC249433.PC04924.B08"
"31",0.00327700140829813,"Subdoligranulum","SC249433.PC04924.B08"
"32",0.00620192828512621,"Succiniclasticum","SC249433.PC04924.B08"
"33",3.61102083559022e-05,"Synergistes","SC249433.PC04924.B08"
"34",0.15218647311595,"uncultured","SC249433.PC04924.B08"
"35",0.247715819232187,"Akkermansia","SC249433.PC04925.C04"
"36",0.0430614168066538,"Alistipes","SC249433.PC04925.C04"
"37",0.000143401483181055,"Anaerofilum","SC249433.PC04925.C04"
"38",0.00029704592944647,"Anaerofustis","SC249433.PC04925.C04"
"39",0.000829680009833245,"Anaerosporobacter","SC249433.PC04925.C04"
"40",0.00143401483181055,"Anaerotruncus","SC249433.PC04925.C04"
"41",0.236253943540787,"Bacteroides","SC249433.PC04925.C04"
"42",0.0019461629860286,"Bilophila","SC249433.PC04925.C04"
"43",0.104621624943664,"Blautia","SC249433.PC04925.C04"
"44",9.21866677592494e-05,"Butyricimonas","SC249433.PC04925.C04"
"45",2.04859261687221e-05,"Campylobacter","SC249433.PC04925.C04"
"46",0.000174130372434138,"Christensenella","SC249433.PC04925.C04"
"47",0.000153644446265416,"Collinsella","SC249433.PC04925.C04"
"48",0.00104478223460483,"Coprococcus","SC249433.PC04925.C04"
"49",0.00909575121891261,"Dorea","SC249433.PC04925.C04"
"50",0.000450690375711886,"Escherichia-Shigella","SC249433.PC04925.C04"
"51",0.000522391117302413,"Faecalibacterium","SC249433.PC04925.C04"
"52",0.000819437046748884,"Flavonifractor","SC249433.PC04925.C04"
"53",0.000163887409349777,"Gordonibacter","SC249433.PC04925.C04"
"54",0.000266317040193387,"Holdemania","SC249433.PC04925.C04"
"55",0.015036669807842,"Incertae Sedis","SC249433.PC04925.C04"
"56",0.00341090670709223,"Intestinimonas","SC249433.PC04925.C04"
"57",0.00629942229688204,"Marvinbryantia","SC249433.PC04925.C04"
"58",0.00118818371778588,"Oscillibacter","SC249433.PC04925.C04"
"59",0.000174130372434138,"Oscillospira","SC249433.PC04925.C04"
"60",0.0547691236120785,"other","SC249433.PC04925.C04"
"61",0.00197689187528168,"Parabacteroides","SC249433.PC04925.C04"
"62",0.00108575408694227,"Parasutterella","SC249433.PC04925.C04"
"63",8.19437046748884e-05,"Phascolarctobacterium","SC249433.PC04925.C04"
"64",0.0125169008890892,"Pseudobutyrivibrio","SC249433.PC04925.C04"
"65",0.000225345187855943,"Pyramidobacter","SC249433.PC04925.C04"
"66",0.0934670381447945,"Ruminococcus","SC249433.PC04925.C04"
"67",0.000163887409349777,"Staphylococcus","SC249433.PC04925.C04"
"68",0.00317531855615192,"Subdoligranulum","SC249433.PC04925.C04"
"69",0.00748760601466792,"Succiniclasticum","SC249433.PC04925.C04"
"70",0.149834063998033,"uncultured","SC249433.PC04925.C04"
"71",0.225561069783546,"Akkermansia","SC249433.PC07578.G08"
"72",0.0497329738010052,"Alistipes","SC249433.PC07578.G08"
"73",0.00025181252557471,"Anaerofilum","SC249433.PC07578.G08"
"74",0.000199351582746645,"Anaerofustis","SC249433.PC07578.G08"
"75",0.00136398451352968,"Anaerosporobacter","SC249433.PC07578.G08"
"76",0.00317913313538071,"Anaerotruncus","SC249433.PC07578.G08"
"77",0.262346682894585,"Bacteroides","SC249433.PC07578.G08"
"78",0.00305322687259335,"Bilophila","SC249433.PC07578.G08"
"79",0.0921528921717781,"Blautia","SC249433.PC07578.G08"
"80",0.000115414074221742,"Butyricimonas","SC249433.PC07578.G08"
"81",4.19687542624516e-05,"Collinsella","SC249433.PC07578.G08"
"82",0.00135349232496406,"Coprococcus","SC249433.PC07578.G08"
"83",0.00718714916744484,"Dorea","SC249433.PC07578.G08"
"84",0.000314765656968387,"Escherichia-Shigella","SC249433.PC07578.G08"
"85",0.00124857043930794,"Faecalibacterium","SC249433.PC07578.G08"
"86",0.000755437576724129,"Flavonifractor","SC249433.PC07578.G08"
"87",0.000115414074221742,"Gordonibacter","SC249433.PC07578.G08"
"88",0.000220335959877871,"Holdemania","SC249433.PC07578.G08"
"89",0.0168189782706775,"Incertae Sedis","SC249433.PC07578.G08"
"90",0.00222434397590994,"Intestinimonas","SC249433.PC07578.G08"
"91",0.00582316465391516,"Marvinbryantia","SC249433.PC07578.G08"
"92",0.00123807825074232,"Oscillibacter","SC249433.PC07578.G08"
"93",0.000220335959877871,"Oscillospira","SC249433.PC07578.G08"
"94",0.051715997439906,"other","SC249433.PC07578.G08"
"95",0.0023607424272629,"Parabacteroides","SC249433.PC07578.G08"
"96",0.00128004700500477,"Parasutterella","SC249433.PC07578.G08"
"97",0.000115414074221742,"Phascolarctobacterium","SC249433.PC07578.G08"
"98",0.0121499543589797,"Pseudobutyrivibrio","SC249433.PC07578.G08"
"99",0.000178367205615419,"Pyramidobacter","SC249433.PC07578.G08"
"100",0.107964620340157,"Ruminococcus","SC249433.PC07578.G08"
"101",3.14765656968387e-05,"Streptococcus","SC249433.PC07578.G08"
"102",0.00355685192374277,"Subdoligranulum","SC249433.PC07578.G08"
"103",0.00607497717948987,"Succiniclasticum","SC249433.PC07578.G08"
"104",3.14765656968387e-05,"Sutterella","SC249433.PC07578.G08"
"105",0.139021498494371,"uncultured","SC249433.PC07578.G08"
"106",0.19540880777105,"Akkermansia","SC249436.PC04924.E08"
"107",0.0459903297469181,"Alistipes","SC249436.PC04924.E08"
"108",0.00021779849283443,"Anaerofilum","SC249436.PC04924.E08"
"109",0.000383325347388596,"Anaerofustis","SC249436.PC04924.E08"
"110",0.00148102975127412,"Anaerosporobacter","SC249436.PC04924.E08"
"111",0.00338894454850372,"Anaerotruncus","SC249436.PC04924.E08"
"112",0.279958182689376,"Bacteroides","SC249436.PC04924.E08"
"113",0.00238707148146535,"Bilophila","SC249436.PC04924.E08"
