"","Abundance","Genus","SampleID"
"1",0.355496824335618,"Akkermansia","SC249410.PC04924.E05"
"2",0.078869296339629,"Alistipes","SC249410.PC04924.E05"
"3",0.000219371552732743,"Anaerofilum","SC249410.PC04924.E05"
"4",0.000104462644158449,"Anaerofustis","SC249410.PC04924.E05"
"5",0.00098194885508942,"Anaerosporobacter","SC249410.PC04924.E05"
"6",0.00244442587330771,"Anaerotruncus","SC249410.PC04924.E05"
"7",0.396038776533512,"Bacteroides","SC249410.PC04924.E05"
"8",0.00376065518970416,"Bilophila","SC249410.PC04924.E05"
"9",0.00594392445261574,"Blautia","SC249410.PC04924.E05"
"10",0.000177586495069363,"Butyricimonas","SC249410.PC04924.E05"
"11",5.22313220792245e-05,"Campylobacter","SC249410.PC04924.E05"
"12",0.000208925288316898,"Coprococcus","SC249410.PC04924.E05"
"13",4.17850576633796e-05,"Desulfovibrio","SC249410.PC04924.E05"
"14",0.00231907070031757,"Dorea","SC249410.PC04924.E05"
"15",0.000699899715861608,"Escherichia-Shigella","SC249410.PC04924.E05"
"16",0.000501420691960555,"Faecalibacterium","SC249410.PC04924.E05"
"17",0.00178631121510948,"Flavonifractor","SC249410.PC04924.E05"
"18",0.00053275948520809,"Incertae Sedis","SC249410.PC04924.E05"
"19",0.00173407989303025,"Intestinimonas","SC249410.PC04924.E05"
"20",0.000135801437405984,"Lactobacillus","SC249410.PC04924.E05"
"21",0.00263245863279291,"Oscillibacter","SC249410.PC04924.E05"
"22",0.000417850576633796,"Oscillospira","SC249410.PC04924.E05"
"23",0.0273169814474344,"other","SC249410.PC04924.E05"
"24",0.00459635634297175,"Parabacteroides","SC249410.PC04924.E05"
"25",0.00231907070031757,"Parasutterella","SC249410.PC04924.E05"
"26",0.000125355172990139,"Phascolarctobacterium","SC249410.PC04924.E05"
"27",0.00344726725722882,"Pseudobutyrivibrio","SC249410.PC04924.E05"
"28",0.00049097442754471,"Pyramidobacter","SC249410.PC04924.E05"
"29",0.00817942503760655,"Ruminococcus","SC249410.PC04924.E05"
"30",0.00168184857095103,"Subdoligranulum","SC249410.PC04924.E05"
"31",0.0159827845562427,"Succiniclasticum","SC249410.PC04924.E05"
"32",0.0807600701988969,"uncultured","SC249410.PC04924.E05"
"33",0.360873282917458,"Akkermansia","SC249410.PC04925.F02"
"34",0.0787775815926531,"Alistipes","SC249410.PC04925.F02"
"35",0.000155467457329735,"Anaerofilum","SC249410.PC04925.F02"
"36",4.44192735227815e-05,"Anaerofustis","SC249410.PC04925.F02"
"37",0.00086617583369424,"Anaerosporobacter","SC249410.PC04925.F02"
"38",0.000399773461705034,"Anaerotruncus","SC249410.PC04925.F02"
"39",0.403438051770663,"Bacteroides","SC249410.PC04925.F02"
"40",0.00389779125162408,"Bilophila","SC249410.PC04925.F02"
"41",0.00564124773739326,"Blautia","SC249410.PC04925.F02"
"42",0.000333144551420862,"Butyricimonas","SC249410.PC04925.F02"
"43",6.66289102841723e-05,"Christensenella","SC249410.PC04925.F02"
"44",4.44192735227815e-05,"Coprococcus","SC249410.PC04925.F02"
"45",0.00274289014003176,"Dorea","SC249410.PC04925.F02"
"46",0.000177677094091126,"Enterococcus","SC249410.PC04925.F02"
"47",0.000699603557983809,"Escherichia-Shigella","SC249410.PC04925.F02"
"48",0.000233201185994603,"Faecalibacterium","SC249410.PC04925.F02"
"49",0.00158798902843944,"Flavonifractor","SC249410.PC04925.F02"
"50",0.000199886730852517,"Holdemania","SC249410.PC04925.F02"
"51",0.000621869829318941,"Incertae Sedis","SC249410.PC04925.F02"
"52",0.00186560948795682,"Intestinimonas","SC249410.PC04925.F02"
"53",0.000255410822755994,"Marvinbryantia","SC249410.PC04925.F02"
"54",0.00226538294966186,"Oscillibacter","SC249410.PC04925.F02"
"55",0.000310934914659471,"Oscillospira","SC249410.PC04925.F02"
"56",0.0256965497329291,"other","SC249410.PC04925.F02"
"57",0.00474175744855693,"Parabacteroides","SC249410.PC04925.F02"
"58",0.00212102031071282,"Parasutterella","SC249410.PC04925.F02"
"59",0.000166572275710431,"Phascolarctobacterium","SC249410.PC04925.F02"
"60",0.00298719614440706,"Pseudobutyrivibrio","SC249410.PC04925.F02"
"61",0.00043308791684712,"Pyramidobacter","SC249410.PC04925.F02"
"62",0.00772895359296399,"Ruminococcus","SC249410.PC04925.F02"
"63",0.00158798902843944,"Subdoligranulum","SC249410.PC04925.F02"
"64",0.0161241962887697,"Succiniclasticum","SC249410.PC04925.F02"
"65",0.0728920278508845,"uncultured","SC249410.PC04925.F02"
"66",2.22096367613908e-05,"uncultured bacterium","SC249410.PC04925.F02"
"67",0.290370543132853,"Akkermansia","SC249410.PC07578.B01"
"68",0.0772377870421659,"Alistipes","SC249410.PC07578.B01"
"69",0.000349844027870908,"Anaerofilum","SC249410.PC07578.B01"
"70",3.88715586523231e-05,"Anaerofustis","SC249410.PC07578.B01"
"71",0.00102037841462348,"Anaerosporobacter","SC249410.PC07578.B01"
"72",0.00239060085711787,"Anaerotruncus","SC249410.PC07578.B01"
